Day;Titik;ADCpHTanah;pHTanah;ADCKelembabanTanah ;KelembabanTanah;SuhuUdara;KelembabanUdara;Label;pHTanah
6;3;242;6.12;860;66;37;65;Ya;6,12
6;3;243;6.1;859;66;37;65;Ya;6,10
6;3;241;6.12;860;66;37;65;Ya;6,12
6;3;241;6.1;860;66;37;65;Ya;6,10
6;3;241;6.12;860;66;37;65;Ya;6,12
6;3;241;6.1;860;66;37;65;Ya;6,10
6;3;241;6.12;860;66;37;65;Ya;6,12
6;3;242;6.1;860;66;37;65;Ya;6,10
6;3;241;6.12;860;66;37;65;Ya;6,12
6;3;243;6.1;858;66;37;65;Ya;6,10
6;3;243;6.1;859;66;37;65;Ya;6,10
6;3;243;6.1;859;66;37;65;Ya;6,10
6;3;242;6.1;860;66;37;65;Ya;6,10
6;3;244;6.1;859;66;37;66;Ya;6,10
6;3;243;6.1;858;66;37;66;Ya;6,10
6;3;244;6.1;859;66;37;65;Ya;6,10
6;3;244;6.12;859;66;37;65;Ya;6,12
6;3;245;6.1;859;66;37;65;Ya;6,10
6;3;244;6.1;859;66;37;65;Ya;6,10
6;3;245;6.1;858;66;37;65;Ya;6,10
6;3;245;6.12;858;66;37;65;Ya;6,12
6;3;245;6.1;858;66;37;65;Ya;6,10
6;3;245;6.1;858;66;37;65;Ya;6,10
6;3;246;6.09;858;66;37;65;Ya;6,09
6;3;244;6.1;858;66;37;65;Ya;6,10
6;3;245;6.09;859;66;37;65;Ya;6,09
6;3;244;6.1;858;66;37;65;Ya;6,10
6;3;245;6.09;858;66;37;65;Ya;6,09
6;3;245;6.1;858;66;37;65;Ya;6,10
6;3;247;6.09;857;66;37;66;Ya;6,09
6;3;247;6.1;854;67;37;66;Ya;6,10
6;3;246;6.09;857;66;37;66;Ya;6,09
6;3;246;6.1;857;66;37;66;Ya;6,10
6;3;246;6.09;858;66;37;66;Ya;6,09
6;3;246;6.1;858;66;37;66;Ya;6,10
6;3;246;6.09;858;66;37;66;Ya;6,09
6;3;245;6.1;858;66;37;66;Ya;6,10
6;3;246;6.09;857;66;37;66;Ya;6,09
6;3;246;6.09;858;66;37;66;Ya;6,09
6;3;246;6.09;859;66;37;66;Ya;6,09
6;3;245;6.1;858;66;37;66;Ya;6,10
6;3;245;6.09;858;66;37;65;Ya;6,09
6;3;246;6.1;857;66;37;65;Ya;6,10
6;3;246;6.09;857;66;37;65;Ya;6,09
6;3;246;6.1;858;66;37;65;Ya;6,10
6;3;245;6.09;859;66;37;65;Ya;6,09
6;3;244;6.1;858;66;37;65;Ya;6,10
6;3;244;6.09;858;66;37;65;Ya;6,09
6;3;244;6.09;859;66;37;65;Ya;6,09
6;3;245;6.09;859;66;37;65;Ya;6,09
6;3;243;6.1;859;66;37;65;Ya;6,10
6;3;244;6.1;859;66;37;65;Ya;6,10
6;3;243;6.1;859;66;37;65;Ya;6,10
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;243;4.41;859;66;37;65;Tidak;4,41
6;3;243;4.41;860;66;37;65;Tidak;4,41
6;3;243;4.41;859;66;37;65;Tidak;4,41
6;3;244;4.39;860;66;37;65;Tidak;4,39
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;243;4.41;859;66;37;65;Tidak;4,41
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;247;4.35;858;66;37;65;Tidak;4,35
6;3;245;4.38;858;66;37;65;Tidak;4,38
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;3;244;4.39;859;66;37;65;Tidak;4,39
6;3;245;4.38;859;66;37;65;Tidak;4,38
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;245;4.38;859;66;37;65;Tidak;4,38
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;243;4.41;860;66;37;65;Tidak;4,41
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;246;4.37;859;66;37;65;Tidak;4,37
6;4;245;4.38;859;66;37;65;Tidak;4,38
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;243;4.41;860;66;37;65;Tidak;4,41
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;243;4.41;860;66;37;65;Tidak;4,41
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;242;4.42;861;66;37;65;Tidak;4,42
6;4;244;4.39;860;66;37;64;Tidak;4,39
6;4;243;4.41;861;66;37;64;Tidak;4,41
6;4;244;4.39;860;66;37;64;Tidak;4,39
6;4;243;4.41;861;66;37;64;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;860;66;37;65;Tidak;4,39
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;863;66;37;65;Tidak;4,41
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;861;66;37;66;Tidak;4,41
6;4;243;4.41;861;66;37;66;Tidak;4,41
6;4;244;4.39;862;66;37;66;Tidak;4,39
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;244;4.39;862;66;37;66;Tidak;4,39
6;4;242;4.42;862;66;37;66;Tidak;4,42
6;4;242;4.42;862;66;37;66;Tidak;4,42
6;4;243;4.41;861;66;37;66;Tidak;4,41
6;4;244;4.39;862;66;37;66;Tidak;4,39
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;244;4.39;862;66;37;66;Tidak;4,39
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;244;4.39;862;66;37;66;Tidak;4,39
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;242;4.42;863;66;37;66;Tidak;4,42
6;4;243;4.41;862;66;37;66;Tidak;4,41
6;4;243;4.41;861;66;37;66;Tidak;4,41
6;4;244;4.39;861;66;37;66;Tidak;4,39
6;4;244;4.39;861;66;37;66;Tidak;4,39
6;4;245;4.38;861;66;37;66;Tidak;4,38
6;4;244;4.39;861;66;37;66;Tidak;4,39
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;244;4.39;859;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;242;4.42;862;66;37;65;Tidak;4,42
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;245;4.38;860;66;37;65;Tidak;4,38
6;4;246;4.37;860;66;37;65;Tidak;4,37
6;4;246;4.37;860;66;37;65;Tidak;4,37
6;4;246;4.37;861;66;37;65;Tidak;4,37
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;245;4.38;862;66;37;65;Tidak;4,38
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;246;4.37;861;66;37;65;Tidak;4,37
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;246;4.37;861;66;37;65;Tidak;4,37
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;245;4.38;862;66;37;65;Tidak;4,38
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;246;4.37;862;66;37;65;Tidak;4,37
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;863;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;242;4.42;863;66;37;65;Tidak;4,42
6;4;244;4.39;861;66;37;65;Tidak;4,39
6;4;245;4.38;861;66;37;65;Tidak;4,38
6;4;245;4.38;862;66;37;65;Tidak;4,38
6;4;243;4.41;862;66;37;65;Tidak;4,41
6;4;243;4.41;863;66;37;65;Tidak;4,41
6;4;242;4.42;863;66;37;65;Tidak;4,42
6;4;242;4.42;863;66;37;65;Tidak;4,42
6;4;243;4.41;861;66;37;65;Tidak;4,41
6;4;244;4.39;862;66;37;65;Tidak;4,39
6;4;243;4.41;863;66;37;65;Tidak;4,41
6;5;243;4.41;863;66;37;65;Tidak;4,41
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;241;4.44;863;66;37;65;Tidak;4,44
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;241;4.44;864;66;37;65;Tidak;4,44
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;241;4.44;863;66;37;65;Tidak;4,44
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;243;4.41;863;66;37;65;Tidak;4,41
6;5;241;4.44;864;66;37;65;Tidak;4,44
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;241;4.44;865;65;37;65;Tidak;4,44
6;5;242;4.42;865;65;37;65;Tidak;4,42
6;5;241;4.44;865;65;37;65;Tidak;4,44
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;243;4.41;864;66;37;65;Tidak;4,41
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;865;65;37;65;Tidak;4,42
6;5;242;4.42;863;66;37;65;Tidak;4,42
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;243;4.41;864;66;37;65;Tidak;4,41
6;5;242;4.42;864;66;37;65;Tidak;4,42
6;5;243;4.41;863;66;37;65;Tidak;4,41
6;5;243;4.41;863;66;37;65;Tidak;4,41
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;248;4.34;860;66;37;65;Tidak;4,34
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;244;4.39;862;66;37;65;Tidak;4,39
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;243;4.41;863;66;37;65;Tidak;4,41
6;5;244;4.39;863;66;37;65;Tidak;4,39
6;5;244;4.39;863;66;37;65;Tidak;4,39
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;244;4.39;862;66;37;65;Tidak;4,39
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;244;4.39;863;66;37;65;Tidak;4,39
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;862;66;37;65;Tidak;4,38
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;247;4.35;862;66;37;64;Tidak;4,35
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;245;4.38;863;66;37;64;Tidak;4,38
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;245;4.38;863;66;37;64;Tidak;4,38
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;245;4.38;862;66;37;64;Tidak;4,38
6;5;246;4.37;862;66;37;64;Tidak;4,37
6;5;245;4.38;863;66;37;64;Tidak;4,38
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;245;4.38;863;66;37;64;Tidak;4,38
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;248;4.34;861;66;37;64;Tidak;4,34
6;5;248;4.34;862;66;37;64;Tidak;4,34
6;5;246;4.37;862;66;37;64;Tidak;4,37
6;5;247;4.35;862;66;37;64;Tidak;4,35
6;5;246;4.37;862;66;37;64;Tidak;4,37
6;5;246;4.37;862;66;37;64;Tidak;4,37
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;246;4.37;863;66;37;64;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;248;4.34;862;66;37;65;Tidak;4,34
6;5;247;4.35;862;66;37;65;Tidak;4,35
6;5;247;4.35;863;66;37;65;Tidak;4,35
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;247;4.35;863;66;37;65;Tidak;4,35
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;247;4.35;863;66;37;65;Tidak;4,35
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;246;4.37;863;66;37;65;Tidak;4,37
6;5;246;4.37;862;66;37;65;Tidak;4,37
6;5;247;4.35;862;66;37;65;Tidak;4,35
6;5;247;4.35;862;66;37;65;Tidak;4,35
6;5;247;4.35;863;66;37;65;Tidak;4,35
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;246;4.37;864;66;37;65;Tidak;4,37
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;245;4.38;864;66;37;65;Tidak;4,38
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;244;4.39;865;65;37;65;Tidak;4,39
6;5;243;4.41;865;65;37;65;Tidak;4,41
6;5;244;4.39;865;65;37;65;Tidak;4,39
6;5;244;4.39;865;65;37;65;Tidak;4,39
6;5;245;4.38;865;65;37;65;Tidak;4,38
6;5;243;4.41;865;65;37;65;Tidak;4,41
6;5;243;4.41;866;65;37;65;Tidak;4,41
6;5;243;4.41;865;65;37;65;Tidak;4,41
6;5;245;4.38;863;66;37;65;Tidak;4,38
6;5;245;4.38;864;66;37;65;Tidak;4,38
6;5;245;4.38;865;65;37;65;Tidak;4,38
6;5;245;4.38;864;66;37;65;Tidak;4,38
6;5;244;4.39;864;66;37;65;Tidak;4,39
6;5;243;4.41;864;66;37;65;Tidak;4,41
6;5;244;4.39;865;65;37;65;Tidak;4,39
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;242;4.42;866;65;37;65;Tidak;4,42
6;5;243;4.41;866;65;37;65;Tidak;4,41
6;5;243;4.41;865;65;37;65;Tidak;4,41
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;243;4.41;866;65;37;65;Tidak;4,41
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;242;4.42;866;65;37;65;Tidak;4,42
6;5;243;4.41;866;65;37;65;Tidak;4,41
6;5;243;4.41;867;65;37;65;Tidak;4,41
6;5;243;4.41;867;65;37;65;Tidak;4,41
6;5;242;4.42;866;65;37;65;Tidak;4,42
6;5;242;4.42;867;65;37;65;Tidak;4,42
6;5;241;4.44;867;65;37;65;Tidak;4,44
6;5;242;4.42;867;65;37;65;Tidak;4,42
6;5;241;4.44;867;65;37;65;Tidak;4,44
6;5;242;4.42;867;65;37;65;Tidak;4,42
6;5;243;4.41;865;65;37;65;Tidak;4,41
6;5;244;4.39;865;65;37;65;Tidak;4,39
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;244;4.39;866;65;37;65;Tidak;4,39
6;5;242;4.42;867;65;37;65;Tidak;4,42
6;5;242;4.42;867;65;37;66;Tidak;4,42
6;5;242;4.42;867;65;37;66;Tidak;4,42
6;5;242;4.42;867;65;37;66;Tidak;4,42
6;5;242;4.42;867;65;37;66;Tidak;4,42
6;5;242;4.42;867;65;37;66;Tidak;4,42
6;6;240;4.45;868;65;37;66;Tidak;4,45
6;6;241;4.44;867;65;37;66;Tidak;4,44
6;6;242;4.42;866;65;37;66;Tidak;4,42
6;6;243;4.41;866;65;37;66;Tidak;4,41
6;6;243;4.41;866;65;37;66;Tidak;4,41
6;6;244;4.39;866;65;37;66;Tidak;4,39
6;6;242;4.42;867;65;37;66;Tidak;4,42
6;6;244;4.39;866;65;37;66;Tidak;4,39
6;6;243;4.41;866;65;37;66;Tidak;4,41
6;6;243;4.41;867;65;37;66;Tidak;4,41
6;6;242;4.42;867;65;37;66;Tidak;4,42
6;6;243;4.41;867;65;37;65;Tidak;4,41
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;242;4.42;866;65;37;65;Tidak;4,42
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;241;4.44;867;65;37;65;Tidak;4,44
6;6;243;4.41;867;65;37;65;Tidak;4,41
6;6;241;4.44;868;65;37;65;Tidak;4,44
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;243;4.41;867;65;37;65;Tidak;4,41
6;6;242;4.42;867;65;37;65;Tidak;4,42
6;6;243;4.41;866;65;37;65;Tidak;4,41
6;6;244;4.39;865;65;37;65;Tidak;4,39
6;6;246;4.37;865;65;37;65;Tidak;4,37
6;6;245;4.38;865;65;37;65;Tidak;4,38
6;6;246;4.37;865;65;37;65;Tidak;4,37
6;6;246;4.37;864;66;37;65;Tidak;4,37
6;6;247;4.35;864;66;37;65;Tidak;4,35
6;6;247;4.35;864;66;37;65;Tidak;4,35
6;6;249;4.32;864;66;37;64;Tidak;4,32
6;6;247;4.35;864;66;37;64;Tidak;4,35
6;6;247;4.35;864;66;37;64;Tidak;4,35
6;6;247;4.35;864;66;37;64;Tidak;4,35
6;6;247;4.35;864;66;37;64;Tidak;4,35
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;247;4.35;865;65;37;64;Tidak;4,35
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;247;4.35;865;65;37;64;Tidak;4,35
6;6;245;4.38;865;65;37;64;Tidak;4,38
6;6;246;4.37;866;65;37;64;Tidak;4,37
6;6;245;4.38;865;65;37;64;Tidak;4,38
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;246;4.37;866;65;37;64;Tidak;4,37
6;6;247;4.35;865;65;37;64;Tidak;4,35
6;6;246;4.37;865;65;37;64;Tidak;4,37
6;6;246;4.37;866;65;37;65;Tidak;4,37
6;6;245;4.38;866;65;37;65;Tidak;4,38
6;6;246;4.37;866;65;37;65;Tidak;4,37
6;6;250;4.31;862;66;37;65;Tidak;4,31
6;6;247;4.35;866;65;37;65;Tidak;4,35
6;6;246;4.37;866;65;37;65;Tidak;4,37
6;6;246;4.37;866;65;37;65;Tidak;4,37
6;6;246;4.37;865;65;37;65;Tidak;4,37
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;247;4.35;864;66;37;65;Tidak;4,35
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;249;4.32;863;66;37;65;Tidak;4,32
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;250;4.31;864;66;37;66;Tidak;4,31
6;6;249;4.32;865;65;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;248;4.34;864;66;37;66;Tidak;4,34
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;250;4.31;864;66;37;66;Tidak;4,31
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;865;65;37;66;Tidak;4,32
6;6;248;4.34;864;66;37;66;Tidak;4,34
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;864;66;37;66;Tidak;4,32
6;6;249;4.32;865;65;37;66;Tidak;4,32
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;248;4.34;866;65;37;65;Tidak;4,34
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;247;4.35;866;65;37;65;Tidak;4,35
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;247;4.35;865;65;37;65;Tidak;4,35
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;250;4.31;865;65;37;65;Tidak;4,31
6;6;248;4.34;864;66;37;65;Tidak;4,34
6;6;249;4.32;865;65;37;65;Tidak;4,32
6;6;248;4.34;865;65;37;65;Tidak;4,34
6;6;250;4.31;865;65;37;65;Tidak;4,31
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;249;4.32;863;66;37;65;Tidak;4,32
6;6;251;4.3;863;66;37;65;Tidak;4,30
6;6;251;4.3;863;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;250;4.31;863;66;37;65;Tidak;4,31
6;6;251;4.3;863;66;37;65;Tidak;4,30
6;6;251;4.3;863;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;251;4.3;864;66;37;65;Tidak;4,30
6;6;249;4.32;864;66;37;65;Tidak;4,32
6;6;250;4.31;864;66;37;64;Tidak;4,31
6;6;250;4.31;864;66;37;64;Tidak;4,31
6;6;250;4.31;864;66;37;64;Tidak;4,31
6;6;249;4.32;864;66;37;64;Tidak;4,32
6;6;250;4.31;865;65;37;64;Tidak;4,31
6;6;249;4.32;864;66;37;64;Tidak;4,32
6;6;250;4.31;864;66;37;64;Tidak;4,31
6;6;249;4.32;864;66;37;64;Tidak;4,32
6;6;249;4.32;864;66;37;64;Tidak;4,32
6;6;249;4.32;865;65;37;64;Tidak;4,32
6;6;250;4.31;865;65;37;64;Tidak;4,31
6;6;248;4.34;865;65;37;64;Tidak;4,34
